"","Date","Country","Currency","year_week","WeeklyRate"
"3527",2019-02-18,"USA","USD","2019 7",1.12914
"3528",2019-02-11,"USA","USD","2019 6",1.13634
"3529",2019-02-04,"USA","USD","2019 5",1.1451
"3530",2019-01-28,"USA","USD","2019 4",1.13652
"3531",2019-01-21,"USA","USD","2019 3",1.13946
"3532",2019-01-14,"USA","USD","2019 2",1.1486
"3533",2019-01-07,"USA","USD","2019 1",1.139825
"3534",2018-12-31,"USA","USD","2018 53",1.145
"3535",2018-12-28,"USA","USD","2018 52",1.1413
"3536",2018-12-21,"USA","USD","2018 51",1.13976
"3537",2018-12-14,"USA","USD","2018 50",1.13612
"3538",2018-12-07,"USA","USD","2018 49",1.13634
"3539",2018-11-30,"USA","USD","2018 48",1.13442
"3540",2018-11-23,"USA","USD","2018 47",1.14024
"3541",2018-11-16,"USA","USD","2018 46",1.12946
"3542",2018-11-09,"USA","USD","2018 45",1.1411
"3543",2018-11-02,"USA","USD","2018 44",1.13762
"3544",2018-10-26,"USA","USD","2018 43",1.14244
"3545",2018-10-19,"USA","USD","2018 42",1.15346
"3546",2018-10-12,"USA","USD","2018 41",1.15124
"3547",2018-10-05,"USA","USD","2018 40",1.1541
"3548",2018-09-28,"USA","USD","2018 39",1.1714
"3549",2018-09-21,"USA","USD","2018 38",1.17126
"3550",2018-09-14,"USA","USD","2018 37",1.16078
"3551",2018-09-07,"USA","USD","2018 36",1.16004
"3552",2018-08-31,"USA","USD","2018 35",1.16692
"3553",2018-08-24,"USA","USD","2018 34",1.1541
"3554",2018-08-17,"USA","USD","2018 33",1.13782
"3555",2018-08-10,"USA","USD","2018 32",1.15566
"3556",2018-08-03,"USA","USD","2018 31",1.16642
"3557",2018-07-27,"USA","USD","2018 30",1.16906
"3558",2018-07-20,"USA","USD","2018 29",1.16592
"3559",2018-07-13,"USA","USD","2018 28",1.17076
"3560",2018-07-06,"USA","USD","2018 27",1.16758
"3561",2018-06-29,"USA","USD","2018 26",1.16458
"3562",2018-06-22,"USA","USD","2018 25",1.15822
"3563",2018-06-15,"USA","USD","2018 24",1.17336
"3564",2018-06-08,"USA","USD","2018 23",1.17534
"3565",2018-06-01,"USA","USD","2018 22",1.16404
"3566",2018-05-25,"USA","USD","2018 21",1.17328
"3567",2018-05-18,"USA","USD","2018 20",1.18482
"3568",2018-05-11,"USA","USD","2018 19",1.18926
"3569",2018-05-04,"USA","USD","2018 18",1.201175
"3570",2018-04-27,"USA","USD","2018 17",1.21748
"3571",2018-04-20,"USA","USD","2018 16",1.23612
"3572",2018-04-13,"USA","USD","2018 15",1.23378
"3573",2018-04-06,"USA","USD","2018 14",1.22695
"3574",2018-03-29,"USA","USD","2018 13",1.23765
"3575",2018-03-23,"USA","USD","2018 12",1.23066
"3576",2018-03-16,"USA","USD","2018 11",1.23382
"3577",2018-03-09,"USA","USD","2018 10",1.23694
"3578",2018-03-02,"USA","USD","2018 9",1.22636
"3579",2018-02-23,"USA","USD","2018 8",1.23274
"3580",2018-02-16,"USA","USD","2018 7",1.23802
"3581",2018-02-09,"USA","USD","2018 6",1.23264
"3582",2018-02-02,"USA","USD","2018 5",1.24416
"3583",2018-01-26,"USA","USD","2018 4",1.23366
"3584",2018-01-19,"USA","USD","2018 3",1.224
"3585",2018-01-12,"USA","USD","2018 2",1.20102
"3586",2018-01-05,"USA","USD","2018 1",1.20495
"3587",2017-12-29,"USA","USD","2017 52",1.19406666666667
"3588",2017-12-22,"USA","USD","2017 51",1.1835
"3589",2017-12-15,"USA","USD","2017 50",1.17898
"3590",2017-12-08,"USA","USD","2017 49",1.18114
"3591",2017-12-01,"USA","USD","2017 48",1.18802
"3592",2017-11-24,"USA","USD","2017 47",1.17946
"3593",2017-11-17,"USA","USD","2017 46",1.17614
"3594",2017-11-10,"USA","USD","2017 45",1.16052
"3595",2017-11-03,"USA","USD","2017 44",1.16328
"3596",2017-10-27,"USA","USD","2017 43",1.17288
"3597",2017-10-20,"USA","USD","2017 42",1.17926
"3598",2017-10-13,"USA","USD","2017 41",1.18078
"3599",2017-10-06,"USA","USD","2017 40",1.17466
"3600",2017-09-29,"USA","USD","2017 39",1.17958
"3601",2017-09-22,"USA","USD","2017 38",1.19586
"3602",2017-09-15,"USA","USD","2017 37",1.19514
"3603",2017-09-08,"USA","USD","2017 36",1.19514
"3604",2017-09-01,"USA","USD","2017 35",1.19268
"3605",2017-08-25,"USA","USD","2017 34",1.1789
"3606",2017-08-18,"USA","USD","2017 33",1.17376
"3607",2017-08-11,"USA","USD","2017 32",1.17678
"3608",2017-08-04,"USA","USD","2017 31",1.18192
"3609",2017-07-28,"USA","USD","2017 30",1.16818
"3610",2017-07-21,"USA","USD","2017 29",1.15354
"3611",2017-07-14,"USA","USD","2017 28",1.14146
"3612",2017-07-07,"USA","USD","2017 27",1.13696
"3613",2017-06-30,"USA","USD","2017 26",1.1333
"3614",2017-06-23,"USA","USD","2017 25",1.11688
"3615",2017-06-16,"USA","USD","2017 24",1.11948
"3616",2017-06-09,"USA","USD","2017 23",1.12258
"3617",2017-06-02,"USA","USD","2017 22",1.12036
"3618",2017-05-26,"USA","USD","2017 21",1.12122
"3619",2017-05-19,"USA","USD","2017 20",1.10912
"3620",2017-05-12,"USA","USD","2017 19",1.08888
"3621",2017-05-05,"USA","USD","2017 18",1.09305
"3622",2017-04-28,"USA","USD","2017 17",1.08886
"3623",2017-04-21,"USA","USD","2017 16",1.07125
"3624",2017-04-13,"USA","USD","2017 15",1.060725
"3625",2017-04-07,"USA","USD","2017 14",1.06572
"3626",2017-03-31,"USA","USD","2017 13",1.07848
"3627",2017-03-24,"USA","USD","2017 12",1.07904
"3628",2017-03-17,"USA","USD","2017 11",1.06758
"3629",2017-03-10,"USA","USD","2017 10",1.05762
"3630",2017-03-03,"USA","USD","2017 9",1.05592
"3631",2017-02-24,"USA","USD","2017 8",1.05696
"3632",2017-02-17,"USA","USD","2017 7",1.06218
"3633",2017-02-10,"USA","USD","2017 6",1.06746
"3634",2017-02-03,"USA","USD","2017 5",1.07448
"3635",2017-01-27,"USA","USD","2017 4",1.07174
"3636",2017-01-20,"USA","USD","2017 3",1.06484
"3637",2017-01-13,"USA","USD","2017 2",1.05852
"3638",2017-01-06,"USA","USD","2017 1",1.04754
"3639",2016-12-30,"USA","USD","2016 53",1.0541
"3640",2016-12-29,"USA","USD","2016 52",1.043625
"3641",2016-12-22,"USA","USD","2016 51",1.0418
"3642",2016-12-15,"USA","USD","2016 50",1.05656
"3643",2016-12-08,"USA","USD","2016 49",1.0714
"3644",2016-12-01,"USA","USD","2016 48",1.06036
"3645",2016-11-24,"USA","USD","2016 47",1.06054
"3646",2016-11-17,"USA","USD","2016 46",1.0773
"3647",2016-11-10,"USA","USD","2016 45",1.1022
"3648",2016-11-03,"USA","USD","2016 44",1.10104
"3649",2016-10-27,"USA","USD","2016 43",1.09002
"3650",2016-10-20,"USA","USD","2016 42",1.09896
"3651",2016-10-13,"USA","USD","2016 41",1.10874
"3652",2016-10-06,"USA","USD","2016 40",1.11908
"3653",2016-09-29,"USA","USD","2016 39",1.12284
"3654",2016-09-22,"USA","USD","2016 38",1.11926
"3655",2016-09-15,"USA","USD","2016 37",1.12426
"3656",2016-09-08,"USA","USD","2016 36",1.12082
"3657",2016-09-01,"USA","USD","2016 35",1.11812
"3658",2016-08-25,"USA","USD","2016 34",1.13058
"3659",2016-08-18,"USA","USD","2016 33",1.1246
"3660",2016-08-11,"USA","USD","2016 32",1.11316
"3661",2016-08-04,"USA","USD","2016 31",1.11612
"3662",2016-07-28,"USA","USD","2016 30",1.10148
"3663",2016-07-21,"USA","USD","2016 29",1.10488
"3664",2016-07-14,"USA","USD","2016 28",1.1088
"3665",2016-07-07,"USA","USD","2016 27",1.11136
"3666",2016-06-30,"USA","USD","2016 26",1.10658
"3667",2016-06-23,"USA","USD","2016 25",1.13144
"3668",2016-06-16,"USA","USD","2016 24",1.12402
"3669",2016-06-09,"USA","USD","2016 23",1.13144
"3670",2016-06-02,"USA","USD","2016 22",1.11646
"3671",2016-05-26,"USA","USD","2016 21",1.11832
"3672",2016-05-19,"USA","USD","2016 20",1.12932
"3673",2016-05-12,"USA","USD","2016 19",1.1399
"3674",2016-05-05,"USA","USD","2016 18",1.14818
"3675",2016-04-28,"USA","USD","2016 17",1.1295
"3676",2016-04-21,"USA","USD","2016 16",1.13334
"3677",2016-04-14,"USA","USD","2016 15",1.13398
"3678",2016-04-07,"USA","USD","2016 14",1.13758
"3679",2016-03-31,"USA","USD","2016 13",1.1301
"3680",2016-03-24,"USA","USD","2016 12",1.12174
"3681",2016-03-17,"USA","USD","2016 11",1.11386
"3682",2016-03-10,"USA","USD","2016 10",1.09562
"3683",2016-03-03,"USA","USD","2016 9",1.09046
"3684",2016-02-25,"USA","USD","2016 8",1.10264
"3685",2016-02-18,"USA","USD","2016 7",1.11682
"3686",2016-02-11,"USA","USD","2016 6",1.12286
"3687",2016-02-04,"USA","USD","2016 5",1.09724
"3688",2016-01-28,"USA","USD","2016 4",1.08502
"3689",2016-01-21,"USA","USD","2016 3",1.08948
"3690",2016-01-14,"USA","USD","2016 2",1.08588
"3691",2016-01-07,"USA","USD","2016 1",1.08135
"3692",2022-01-19,"South Africa","ZAR","2022 3",17.5099
"3693",2022-01-14,"South Africa","ZAR","2022 2",17.64324
"3694",2022-01-07,"South Africa","ZAR","2022 1",17.89486
"3695",2021-12-31,"South Africa","ZAR","2021 53",18.0625
"3696",2021-12-30,"South Africa","ZAR","2021 52",17.78374
"3697",2021-12-23,"South Africa","ZAR","2021 51",17.88026
"3698",2021-12-16,"South Africa","ZAR","2021 50",18.08848
"3699",2021-12-09,"South Africa","ZAR","2021 49",17.9542
"3700",2021-12-02,"South Africa","ZAR","2021 48",18.11778
"3701",2021-11-24,"South Africa","ZAR","2021 47",17.797
"3702",2021-11-18,"South Africa","ZAR","2021 46",17.48056
"3703",2021-11-11,"South Africa","ZAR","2021 45",17.45576
"3704",2021-10-29,"South Africa","ZAR","2021 44",17.7447
"3705",2021-10-28,"South Africa","ZAR","2021 43",17.2597
"3706",2021-10-21,"South Africa","ZAR","2021 42",16.98492
"3707",2021-10-14,"South Africa","ZAR","2021 41",17.23154
"3708",2021-10-07,"South Africa","ZAR","2021 40",17.34084
"3709",2021-09-30,"South Africa","ZAR","2021 39",17.5754
"3710",2021-09-23,"South Africa","ZAR","2021 38",17.28494
"3711",2021-09-16,"South Africa","ZAR","2021 37",16.82688
"3712",2021-09-09,"South Africa","ZAR","2021 36",16.90862
"3713",2021-09-02,"South Africa","ZAR","2021 35",17.2126
"3714",2021-08-26,"South Africa","ZAR","2021 34",17.70182
"3715",2021-08-19,"South Africa","ZAR","2021 33",17.49378
"3716",2021-08-12,"South Africa","ZAR","2021 32",17.25538
"3717",2021-08-05,"South Africa","ZAR","2021 31",17.0944
"3718",2021-07-29,"South Africa","ZAR","2021 30",17.43938
"3719",2021-07-22,"South Africa","ZAR","2021 29",17.1238
"3720",2021-07-15,"South Africa","ZAR","2021 28",17.15936
"3721",2021-07-08,"South Africa","ZAR","2021 27",16.94196
"3722",2021-07-01,"South Africa","ZAR","2021 26",16.97166
"3723",2021-06-24,"South Africa","ZAR","2021 25",16.95044
"3724",2021-06-17,"South Africa","ZAR","2021 24",16.66804
"3725",2021-06-10,"South Africa","ZAR","2021 23",16.50668
"3726",2021-06-03,"South Africa","ZAR","2021 22",16.73382
"3727",2021-05-27,"South Africa","ZAR","2021 21",16.94044
"3728",2021-05-20,"South Africa","ZAR","2021 20",17.13418
"3729",2021-05-13,"South Africa","ZAR","2021 19",17.05924
"3730",2021-05-06,"South Africa","ZAR","2021 18",17.3471
"3731",2021-04-29,"South Africa","ZAR","2021 17",17.276
"3732",2021-04-22,"South Africa","ZAR","2021 16",17.169
"3733",2021-04-15,"South Africa","ZAR","2021 15",17.29296
"3734",2021-04-08,"South Africa","ZAR","2021 14",17.2293
"3735",2021-04-01,"South Africa","ZAR","2021 13",17.49446
"3736",2021-03-25,"South Africa","ZAR","2021 12",17.57252
"3737",2021-03-18,"South Africa","ZAR","2021 11",17.7254
"3738",2021-03-11,"South Africa","ZAR","2021 10",18.18292
"3739",2021-03-04,"South Africa","ZAR","2021 9",18.0975
"3740",2021-02-25,"South Africa","ZAR","2021 8",17.87092
"3741",2021-02-18,"South Africa","ZAR","2021 7",17.65522
"3742",2021-02-11,"South Africa","ZAR","2021 6",17.8779
"3743",2021-02-04,"South Africa","ZAR","2021 5",18.08816
"3744",2021-01-28,"South Africa","ZAR","2021 4",18.43078
"3745",2021-01-21,"South Africa","ZAR","2021 3",18.23632
"3746",2021-01-14,"South Africa","ZAR","2021 2",18.66072
"3747",2021-01-07,"South Africa","ZAR","2021 1",18.41125
"3748",2020-12-31,"South Africa","ZAR","2020 53",18.0136
"3749",2020-12-29,"South Africa","ZAR","2020 52",17.84515
"3750",2020-12-22,"South Africa","ZAR","2020 51",17.98174
"3751",2020-12-15,"South Africa","ZAR","2020 50",18.19388
"3752",2020-12-08,"South Africa","ZAR","2020 49",18.44262
"3753",2020-12-01,"South Africa","ZAR","2020 48",18.25594
"3754",2020-11-24,"South Africa","ZAR","2020 47",18.25662
"3755",2020-11-17,"South Africa","ZAR","2020 46",18.37408
"3756",2020-11-10,"South Africa","ZAR","2020 45",18.53458
"3757",2020-11-03,"South Africa","ZAR","2020 44",19.03042
"3758",2020-10-27,"South Africa","ZAR","2020 43",19.23476
"3759",2020-10-20,"South Africa","ZAR","2020 42",19.44288
"3760",2020-10-13,"South Africa","ZAR","2020 41",19.48718
"3761",2020-10-06,"South Africa","ZAR","2020 40",19.48888
"3762",2020-09-29,"South Africa","ZAR","2020 39",19.89744
"3763",2020-09-22,"South Africa","ZAR","2020 38",19.42228
"3764",2020-09-15,"South Africa","ZAR","2020 37",19.75428
"3765",2020-09-08,"South Africa","ZAR","2020 36",19.82354
"3766",2020-09-01,"South Africa","ZAR","2020 35",19.92296
"3767",2020-08-25,"South Africa","ZAR","2020 34",20.21978
"3768",2020-08-18,"South Africa","ZAR","2020 33",20.63074
"3769",2020-08-11,"South Africa","ZAR","2020 32",20.67354
"3770",2020-08-04,"South Africa","ZAR","2020 31",19.9791
"3771",2020-07-28,"South Africa","ZAR","2020 30",19.27536
"3772",2020-07-21,"South Africa","ZAR","2020 29",18.99906
"3773",2020-07-14,"South Africa","ZAR","2020 28",19.07332
"3774",2020-07-07,"South Africa","ZAR","2020 27",19.22634
"3775",2020-06-30,"South Africa","ZAR","2020 26",19.45266
"3776",2020-06-23,"South Africa","ZAR","2020 25",19.43718
"3777",2020-06-16,"South Africa","ZAR","2020 24",19.1656
"3778",2020-06-09,"South Africa","ZAR","2020 23",19.0092
"3779",2020-06-02,"South Africa","ZAR","2020 22",19.2889
"3780",2020-05-26,"South Africa","ZAR","2020 21",19.40026
"3781",2020-05-19,"South Africa","ZAR","2020 20",20.003
"3782",2020-05-12,"South Africa","ZAR","2020 19",19.96506
"3783",2020-05-05,"South Africa","ZAR","2020 18",19.98375
"3784",2020-04-28,"South Africa","ZAR","2020 17",20.43772
"3785",2020-04-21,"South Africa","ZAR","2020 16",20.3895
"3786",2020-04-14,"South Africa","ZAR","2020 15",19.8087333333333
"3787",2020-04-07,"South Africa","ZAR","2020 14",20.08806
"3788",2020-03-31,"South Africa","ZAR","2020 13",19.33516
"3789",2020-03-24,"South Africa","ZAR","2020 12",18.7689
"3790",2020-03-17,"South Africa","ZAR","2020 11",18.27344
"3791",2020-03-10,"South Africa","ZAR","2020 10",17.71076
"3792",2020-03-03,"South Africa","ZAR","2020 9",17.02766
"3793",2020-02-25,"South Africa","ZAR","2020 8",16.31194
"3794",2020-02-18,"South Africa","ZAR","2020 7",16.1721
"3795",2020-02-11,"South Africa","ZAR","2020 6",16.3319
"3796",2020-02-04,"South Africa","ZAR","2020 5",16.3272
"3797",2020-01-28,"South Africa","ZAR","2020 4",15.99036
"3798",2020-01-21,"South Africa","ZAR","2020 3",16.07946
"3799",2020-01-14,"South Africa","ZAR","2020 2",15.88616
"3800",2020-01-07,"South Africa","ZAR","2020 1",15.897675
"3801",2019-12-31,"South Africa","ZAR","2019 53",15.7773
"3802",2019-12-30,"South Africa","ZAR","2019 52",15.7103666666667
"3803",2019-12-23,"South Africa","ZAR","2019 51",15.90694
"3804",2019-12-16,"South Africa","ZAR","2019 50",16.27158
"3805",2019-12-09,"South Africa","ZAR","2019 49",16.20526
"3806",2019-12-02,"South Africa","ZAR","2019 48",16.21068
"3807",2019-11-25,"South Africa","ZAR","2019 47",16.29014
"3808",2019-11-18,"South Africa","ZAR","2019 46",16.33874
"3809",2019-11-11,"South Africa","ZAR","2019 45",16.37066
"3810",2019-11-04,"South Africa","ZAR","2019 44",16.61092
"3811",2019-10-28,"South Africa","ZAR","2019 43",16.25792
"3812",2019-10-21,"South Africa","ZAR","2019 42",16.46802
"3813",2019-10-14,"South Africa","ZAR","2019 41",16.56278
"3814",2019-10-07,"South Africa","ZAR","2019 40",16.64364
"3815",2019-09-30,"South Africa","ZAR","2019 39",16.45628
"3816",2019-09-23,"South Africa","ZAR","2019 38",16.28326
"3817",2019-09-16,"South Africa","ZAR","2019 37",16.11588
"3818",2019-09-09,"South Africa","ZAR","2019 36",16.35516
"3819",2019-09-02,"South Africa","ZAR","2019 35",16.8848
"3820",2019-08-26,"South Africa","ZAR","2019 34",16.89904
"3821",2019-08-19,"South Africa","ZAR","2019 33",17.05208
"3822",2019-08-12,"South Africa","ZAR","2019 32",16.89842
"3823",2019-08-05,"South Africa","ZAR","2019 31",16.12918
"3824",2019-07-29,"South Africa","ZAR","2019 30",15.60978
"3825",2019-07-22,"South Africa","ZAR","2019 29",15.62846
"3826",2019-07-15,"South Africa","ZAR","2019 28",15.74748
"3827",2019-07-08,"South Africa","ZAR","2019 27",15.89056
"3828",2019-07-01,"South Africa","ZAR","2019 26",16.1602
"3829",2019-06-24,"South Africa","ZAR","2019 25",16.26514
"3830",2019-06-17,"South Africa","ZAR","2019 24",16.70274
"3831",2019-06-10,"South Africa","ZAR","2019 23",16.71756
"3832",2019-06-03,"South Africa","ZAR","2019 22",16.37072
"3833",2019-05-27,"South Africa","ZAR","2019 21",16.1158
"3834",2019-05-20,"South Africa","ZAR","2019 20",15.9796
"3835",2019-05-13,"South Africa","ZAR","2019 19",16.05944
"3836",2019-05-06,"South Africa","ZAR","2019 18",16.175575
"3837",2019-04-29,"South Africa","ZAR","2019 17",16.0534
"3838",2019-04-18,"South Africa","ZAR","2019 16",15.8383666666667
"3839",2019-04-15,"South Africa","ZAR","2019 15",15.78362
"3840",2019-04-08,"South Africa","ZAR","2019 14",15.85548
"3841",2019-04-01,"South Africa","ZAR","2019 13",16.2646
"3842",2019-03-25,"South Africa","ZAR","2019 12",16.29222
"3843",2019-03-18,"South Africa","ZAR","2019 11",16.27898
"3844",2019-03-11,"South Africa","ZAR","2019 10",16.14304
"3845",2019-03-04,"South Africa","ZAR","2019 9",15.95452
"3846",2019-02-25,"South Africa","ZAR","2019 8",15.90166
"3847",2019-02-18,"South Africa","ZAR","2019 7",15.81618
"3848",2019-02-11,"South Africa","ZAR","2019 6",15.41158
"3849",2019-02-04,"South Africa","ZAR","2019 5",15.3949
"3850",2019-01-28,"South Africa","ZAR","2019 4",15.65034
"3851",2019-01-21,"South Africa","ZAR","2019 3",15.71282
"3852",2019-01-14,"South Africa","ZAR","2019 2",15.98128
"3853",2019-01-07,"South Africa","ZAR","2019 1",16.226075
"3854",2018-12-31,"South Africa","ZAR","2018 53",16.4594
"3855",2018-12-28,"South Africa","ZAR","2018 52",16.553
"3856",2018-12-21,"South Africa","ZAR","2018 51",16.31746
"3857",2018-12-14,"South Africa","ZAR","2018 50",16.22508
"3858",2018-12-07,"South Africa","ZAR","2018 49",15.74424
"3859",2018-11-30,"South Africa","ZAR","2018 48",15.64748
"3860",2018-11-23,"South Africa","ZAR","2018 47",15.8864
"3861",2018-11-16,"South Africa","ZAR","2018 46",16.17606
"3862",2018-11-09,"South Africa","ZAR","2018 45",16.14542
"3863",2018-11-02,"South Africa","ZAR","2018 44",16.5747
"3864",2018-10-26,"South Africa","ZAR","2018 43",16.49542
"3865",2018-10-19,"South Africa","ZAR","2018 42",16.50534
"3866",2018-10-12,"South Africa","ZAR","2018 41",16.93268
"3867",2018-10-05,"South Africa","ZAR","2018 40",16.69872
"3868",2018-09-28,"South Africa","ZAR","2018 39",16.68622
"3869",2018-09-21,"South Africa","ZAR","2018 38",17.19026
"3870",2018-09-14,"South Africa","ZAR","2018 37",17.3892
"3871",2018-09-07,"South Africa","ZAR","2018 36",17.65238
"3872",2018-08-31,"South Africa","ZAR","2018 35",16.84724
"3873",2018-08-24,"South Africa","ZAR","2018 34",16.56688
"3874",2018-08-17,"South Africa","ZAR","2018 33",16.5435
"3875",2018-08-10,"South Africa","ZAR","2018 32",15.6094
"3876",2018-08-03,"South Africa","ZAR","2018 31",15.4783
"3877",2018-07-27,"South Africa","ZAR","2018 30",15.54396
"3878",2018-07-20,"South Africa","ZAR","2018 29",15.55996
"3879",2018-07-13,"South Africa","ZAR","2018 28",15.68262
"3880",2018-07-06,"South Africa","ZAR","2018 27",15.96318
"3881",2018-06-29,"South Africa","ZAR","2018 26",15.93134
"3882",2018-06-22,"South Africa","ZAR","2018 25",15.7858
"3883",2018-06-15,"South Africa","ZAR","2018 24",15.50926
"3884",2018-06-08,"South Africa","ZAR","2018 23",15.01754
"3885",2018-06-01,"South Africa","ZAR","2018 22",14.65888
"3886",2018-05-25,"South Africa","ZAR","2018 21",14.78806
"3887",2018-05-18,"South Africa","ZAR","2018 20",14.80676
"3888",2018-05-11,"South Africa","ZAR","2018 19",14.83536
"3889",2018-05-04,"South Africa","ZAR","2018 18",15.099775
"3890",2018-04-27,"South Africa","ZAR","2018 17",15.06104
"3891",2018-04-20,"South Africa","ZAR","2018 16",14.8391
"3892",2018-04-13,"South Africa","ZAR","2018 15",14.88326
"3893",2018-04-06,"South Africa","ZAR","2018 14",14.645525
"3894",2018-03-29,"South Africa","ZAR","2018 13",14.51935
"3895",2018-03-23,"South Africa","ZAR","2018 12",14.6781
"3896",2018-03-16,"South Africa","ZAR","2018 11",14.6053
"3897",2018-03-09,"South Africa","ZAR","2018 10",14.66734
"3898",2018-03-02,"South Africa","ZAR","2018 9",14.44302
"3899",2018-02-23,"South Africa","ZAR","2018 8",14.37954
"3900",2018-02-16,"South Africa","ZAR","2018 7",14.62754
"3901",2018-02-09,"South Africa","ZAR","2018 6",14.85524
"3902",2018-02-02,"South Africa","ZAR","2018 5",14.83758
"3903",2018-01-26,"South Africa","ZAR","2018 4",14.79886
"3904",2018-01-19,"South Africa","ZAR","2018 3",15.02232
"3905",2018-01-12,"South Africa","ZAR","2018 2",14.91406
"3906",2018-01-05,"South Africa","ZAR","2018 1",14.88015
"3907",2017-12-29,"South Africa","ZAR","2017 52",14.7829
"3908",2017-12-22,"South Africa","ZAR","2017 51",15.0755
